$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
58906,M_random_boss_onion_the_great,3,"왜 어떤 케파들이 이렇게 변형이 되는지 연구가 행해지고 있습니다. 게중에는 먹을 수 있도록 하는 연구도 포함되지만, 성과는 기대하기 어렵습니다.",0,m_boss_onion_the_great,330,,,케파치프틴,1,0,3,100,67,234,201,67,0
58907,M_random_boss_hydra,3,"히드라는 신수의 날 이전에는 인간과 조우하는 일이 드물지만, 마주치면 감당하기 어려웠습니다. 다만 현재는 불사의 속성이 사라져서 능력이 있다면 죽일 수 있습니다.",4,boss_hydra,330,,,히드라,4,0,3,217,100,100,117,134,0
58908,M_random_boss_Rajapearl,3,이 종류의 몬스터가 신수의 날 이후 변형되어 활동 공간을 바다에서 육지로 옮긴 것인지 마계의 생물이 넘어온 것인지는 확실하지 않습니다. 일단 유라테 여신께서는 이들에 대해 관심을 보이지 않고 있습니다.,4,boss_rajapearl,330,,,라자펄,0,0,3,134,201,67,67,201,0
58909,M_random_boss_fallen_statue,3,여신의 신성이 떠난 지 오래 된 신상에 마족이 스며들어 생깁니다.,0,boss_fallen_statue,330,,,코럽티드,1,0,3,100,67,234,201,67,0
58910,M_random_boss_sparnas,3,새라서 그런지 모이에 잘 유혹당합니다. 마족은 이를 이용해 인간을 괴롭히도록 유인하기도 합니다.,5,boss_sparnas,330,,,스파르나스,0,0,3,134,201,67,67,201,0
58911,M_random_boss_Sparnanman,4,이름은 비슷하지만 다른 조류가 변한 몬스터와는 아무 상관이 없습니다.,0,boss_sparnanman,330,,,스파나스맨,1,0,3,100,67,234,201,67,0
58912,M_random_boss_capria,3,판토족이 인간과 척을 지게 된 이후 이전에 보지 못하던 더 강한 개체가 나오는 일은 어쩌면 마족이 배후에 있을지도 모릅니다.,7,boss_capria,330,,,카프리아,0,0,3,134,201,67,67,201,0
58913,M_random_boss_Nepenthes,1,신수의 날 이전에는 게으르고 하루의 대부분을 잠으로 보내는 덩치 큰 몬스터로 크게 위험하지 않았습니다.,1,boss_nepenthes,330,,,네펜더스,5,0,3,201,100,100,100,167,0
58914,M_random_boss_Naktis,2,나크티스에게는 세 명의 자매 마군주가 있으며 이들은 모두 마왕 제스티와 밀접한 관계에 있습니다.,0,boss_naktis,330,,,나크티스,1,0,3,100,67,234,201,67,0
58915,M_random_boss_Neop,3,네옵은 최근에 라이마의 계획을 방해하는 변수로 삼기 위해 길티네가 마군주로 승격시켰습니다. 때문에 그는 공을 세우기 위한 노력을 게을리 하지 않고 있습니다.,7,boss_neop,330,,,네옵,2,0,3,134,234,67,100,134,0
58916,M_random_boss_Teraox,3,테트라옥스는 투기장에서 쓰이던 야수가 신수의 날에 변이된 몬스터입니다. 따라서 이들은 검투사와 마타도르는 물론 인간 전체에 증오를 품고 있습니다.,1,boss_teraox,330,,,테트라옥스,0,0,3,134,201,67,67,201,0
58917,M_random_boss_Basilisk,1,먼 옛날부터 인간 사회에 두려움을 주던 몬스터입니다. 록소나가 석화도시로 변하자 그곳에 바실리스크 무리가 있다는 소문이 돌았던 적도 있습니다.,5,boss_basilisk,330,,,바실리스크,2,0,3,134,234,67,100,134,0
58918,M_random_boss_Gremlin,3,"그렘린은 인간 세계가 아닌 마계와 기타 이공간에 거주하는 몬스터입니다. 신수의 날로 세계들 사이에 벌어진 틈으로 건너오게 되었으며, 그 과정에서 대개는 비행능력을 잃었습니다.",5,boss_gremlin,330,,,그렘린,0,0,3,134,201,67,67,201,0
58919,M_random_boss_velnewt,1,벨뉴트는 마계에서는 무리지어 사냥을 한다고 합니다. 그러나 우리 세상에서는 혼자서도 충분히 강하다고 생각하는지 단독으로 행동합니다.,1,boss_velnewt,330,,,벨뉴트,2,0,3,134,234,67,100,134,0
58920,M_random_boss_velpede,1,마계에는 이 종류의 몬스터가 많으며 그 가운데 강한 것을 선별해 마군주가 우리 세계에 풀어놓는다고 합니다.,1,boss_velpede,330,,,벨피드,2,0,3,134,234,67,100,134,0
58921,M_random_boss_Pyroego,2,신수의 날 이후에 많은 정령의 강자들이 마족과 손을 잡게 된 것은 안타까운 일입니다. 지금이라도 정책적이고 전술적인 교섭이 필요하다는 주장이 대두되고 있습니다.,2,boss_pyroego,330,,,파이로에고,1,0,3,100,67,234,201,67,0
58922,M_random_boss_Lithorex,2,제미나 여신의 은혜를 저버린 이 거만한 몬스터는 그 존재 자체로 신성모독입니다.,5,boss_lithorex,330,,,리토렉스,1,0,3,100,67,234,201,67,0
58923,M_random_boss_nuodai,3,이 잔혹한 꽃의 군주는 동식물을 가리지 않고 자신의 영역으로 삼은 곳의 모든 생명을 지배하려 합니다.,4,boss_nuodai,330,,,누오다이,1,0,3,100,67,234,201,67,0
58924,M_random_boss_Frogola,2,"프로골라는 마족 중에도 특별히 사회성이 없습니다. 자신보다 강력한 상급자에 의해 강제로 일하고 있으며, 신수의 날 이전에는 이런 강제 봉사를 피해 마계를 떠돌았습니다.",4,boss_frogola,330,,,프로골라,1,0,3,100,67,234,201,67,0
58925,M_random_boss_Marionette,4,마리오네트는 어쩐지 익숙함에서 오는 공포감을 선사하는 몬스터입니다.,0,boss_marionette,330,,,마리오네트,1,0,3,100,67,234,201,67,0
58926,M_random_boss_Crabil,4,온갖 동식물의 변형이 이루어져 몬스터가 된 현재의 세계에서 이 정도의 변화는 이제 평범하기까지 합니다.,1,boss_crabil,330,,,크래빌,0,0,3,134,201,67,67,201,0
58927,M_random_boss_Genmagnus,2,"많은 요정과 정령들이 인간과 여신이 아닌 마족의 편에 섰으며, 그렇지 않은 소수는 숨어서 관망중입니다. 지니 역시 이러한 흐름에서 벗어나지 않습니다.",4,boss_genmagnus,330,,,마스터 지니,1,0,3,100,67,234,201,67,0
58928,M_random_boss_merregina,1,"머레지나는 여전히 유라테 여신의 관할 아래 있지만, 여신께서 인간의 일에 개입하지 않으시기 때문에 독단적으로 행동합니다.",4,boss_merregina,330,,,머레지나,1,0,3,100,67,234,201,67,0
58929,M_random_boss_Grinender,1,"실제 전투에 도움이 안 되는 정보이긴 하지만, 이 몬스터는 마족과의 싸움에서는 매우 약하다는 취약점이 있습니다.",2,boss_grinender,330,,,그라이넨더,4,0,3,217,100,100,117,134,0
58930,M_random_boss_GazingGolem,4,마왕 바이가가 애용하는 마계의 몬스터입니다. 바이가는 이렇게 세상 곳곳의 사정을 그에게 전달하는 기능을 지닌 몬스터를 좋아합니다.,0,boss_gazing_golem,330,,,게이징 골렘,4,0,3,217,100,100,117,134,0
58931,M_random_boss_Gorgon,3,"마족들은 신수의 날에 몬스터로 변한 생물 가운데 강력한 종류를 통제하여 부리고 있습니다. 고르곤은 신수의 날 이전에도 존재했지만, 지금의 형태와 습성은 과거와 다릅니다.",0,m_boss_gorgon,330,,,고르곤,1,0,3,100,67,234,201,67,0
58932,M_random_boss_Glackuman,4,모든 세계에 이름을 떨치는 투사를 꿈꾸는 글락쿠만은 싸움이 있는 곳에 파견되기만 하면 만족합니다.,6,boss_glackuman,330,,,글락쿠만,4,0,3,217,100,100,117,134,0
58933,M_random_boss_Glass_mole,3,마군주 렉시퍼가 왕릉에 침입하기 위해 변형시킨 몬스터가 그 시작점이란 말이 있습니다.,4,boss_glass_mole,330,,,글래스몰,0,0,3,134,201,67,67,201,0
58934,M_random_boss_NetherBovine,3,네더보바인은 마계를 기원으로 하는 몬스터입니다. 지능이 있는 마족이 아니라 마족이 사육하는 마계의 야수입니다.,0,boss_netherbovine,330,,,네더보바인,0,0,3,134,201,67,67,201,0
58935,M_random_boss_necrovanter,2,"다른 망령들을 지배하고, 복종하지 않은 약한 망령의 힘을 빼앗아 더 큰 힘을 모으려는 성향이 있습니다.",0,boss_necrovanter,330,,,네크로벤터,1,0,3,100,67,234,201,67,0
58936,M_random_boss_Nuaelle,1,누아엘레는 마군주 가운데 지위가 낮은 편에 속합니다. 그러나 의외로 따르는 마족들이 많기에 다른 마군주들도 가벼이 여기지 않습니다.,0,boss_nuaelle,330,,,누아엘레,1,0,3,100,67,234,201,67,0
58937,M_random_boss_deadbone,4,"죽음에서 되돌아온 몬스터라고 하지만, 정확하게 말하면 죽음을 거쳐 다시 마족으로 태어난 몬스터입니다.",0,m_boss_deadbone,330,,,데드본,4,0,3,217,100,100,117,134,0
58938,M_random_boss_Devilglove,4,아직은 정체가 알려지지 않은 고대 마신의 물품이라는 전설이 있습니다. 그 전설에 따르면 심지어 길티네도 그와는 다투고 싶어하지 않는다고 합니다.,0,boss_devilglove,330,,,데블글로브,4,0,3,217,100,100,117,134,0
58939,M_random_boss_Deathweaver,4,데스위버가 인간에게 알려진 역사는 무척 오래되었으며 많은 전사와 마법사들이 이 몬스터가 자아내는 죽음의 그물에 걸려 죽었습니다.,0,boss_deathweaver,330,,,데스위버,1,0,3,100,67,234,201,67,0
58940,M_random_boss_Denoptic,3,마왕 바이가가 애용하는 마계의 몬스터입니다. 바이가는 이렇게 세상 곳곳의 사정을 그에게 전달하는 기능을 지닌 몬스터를 좋아합니다.,7,m_boss_denoptic,330,,,덴옵틱,4,0,3,217,100,100,117,134,0
58941,M_random_boss_durahan,2,"듀라한은 이전부터 인간 세상에 알려진 유령의 일종이었고, 그 중에는 원한과 무관한 사람에게는 피해를 주지 않는 종류도 있었습니다. 그러나 알다시피 신수의 날은 그런 모든 것을 바꿔놓았습니다.",0,boss_durahan,330,,,듀라한,1,0,3,100,67,234,201,67,0
58942,M_random_boss_Rocktortuga,4,락토르투가가 처음에 출현했을 때 그 견고함 때문에 병사들이 퇴치에 어려움을 겪었습니다. 시간이 지나면서 신체구조상의 약점이 알려지긴 했으나 그 약점에 대한 공략도 그리 쉽지는 않습니다.,1,m_boss_rocktortuga,330,,,락토르투가,4,0,3,217,100,100,117,134,0
58943,M_random_boss_lepus,3,"이들은 한때는 인간에게 친숙한 동물이었지만, 지금은 곰보다 위험한 생물이며, 마족만큼 사악합니다.",1,boss_lepus,330,,,레푸스,0,0,3,134,201,67,67,201,0
58944,M_random_boss_lecifer,2,렉시퍼는 모든 마군주 가운데 가장 총명하다고 알려졌습니다. 그가 더 큰 활약을 하지 못하는 것은 마왕 제스티가 그를 적재적소에 활용하지 못하기 때문입니다. 인간으로서는 다행한 일이라 하겠습니다.,0,boss_lecifer,330,,,렉시퍼,1,0,3,100,67,234,201,67,0
58945,M_random_boss_Reaverpede,3,일단 상대를 제압하는데 성공하며 마취시키고 천천히 체액을 빠는 특징이 있습니다. 몸집이 커진 후로는 크기가 작은 상대는 먹이보다는 공격성을 해소하는 용도로 대합니다.,7,boss_reaverpede,330,,,리버피드,2,0,3,134,234,67,100,134,0
58946,M_random_boss_Riteris,2,리테리스는 과거에 인간 그중에서도 마스터의 일원이었다는 전설이 있습니다. 마법사 계열이 아니었던 마스터 가운데 몇몇이 불멸을 위해 마족과 계약하고 그후에 자신과 비슷한 사람들을 더 찾아내 마계로 이끈다고 합니다.,0,boss_riteris,330,,,리테리스,1,0,3,100,67,234,201,67,0
58947,M_random_boss_RingCrawler,4,링크롤러가 어떤 마법 작용으로 움직이는지는 대강 그 원리가 밝혀졌습니다. 정말 신기한 일은 그것이 누군가에 의해 고안된 것이 아니라 신수의 날 즈음하여 저절로 발생한 것이란 사실입니다.,5,boss_ringcrawler,330,,,링크롤러,4,0,3,217,100,100,117,134,0
58948,M_random_boss_Marnoks,3,마왕 제스티가 제대로 역할을 못한다고 생각한 길티네는 최근 다수의 마군주들을 추가로 파견하여 성과를 바라고 있습니다. 마르녹스는 그렇게 최근 투입된 대표적인 마군주입니다.,1,boss_marnoks,330,,,마르녹스,1,0,3,100,67,234,201,67,0
58949,M_random_boss_mineloader,4,신수의 날 이후 변화되어 몬스터가 된 것인지 마군주가 특정한 의식을 거쳐 몬스터로 만들었는지 확실하지 않습니다. 아무튼 전에는 유용한 장비였습니다.,5,boss_mineloader,330,,,마인로더,4,0,3,217,100,100,117,134,0
58950,M_random_boss_Mandara,4,그의 강한 팔은 무려 네 개나 있습니다. 조심하지 않으면 큰 피해를 입습니다.,0,boss_mandara,330,,,만다라,4,0,3,217,100,100,117,134,0
58951,M_random_boss_Manticen,3,마족은 맨티켄에게 강한 힘을 부여하여 다른 곤충형을 지휘하게 하려는 의도를 지니고 있습니다.,7,boss_manticen,330,,,맨티켄,2,0,3,134,234,67,100,134,0
58952,M_random_boss_Mummyghast,4,이론상 이 몬스터는 듀라한과 생성 원리가 흡사합니다. 다만 결합된 대상이 갑옷이 아닙니다.,0,boss_mummyghast,330,,,머미가스트,1,0,3,100,67,234,201,67,0
58953,M_random_boss_Merge,3,마족이 온갖 개체를 합쳐서 변형시킨 이 몬스터는 그럼에도 마족에게 충성을 보이고 있습니다.,4,id_boss_merge,330,,,머지,2,0,3,134,234,67,100,134,0
58954,M_random_boss_Mothstem,1,성체로서 몬스터로 변한 개체가 많지 않은 일은 다행이면서도 이해하기 어려운 현상이기도 합니다.,5,boss_mothstem,330,,,모스템,2,0,3,134,234,67,100,134,0
58955,M_random_boss_moa,3,여러 종류의 새를 길들이려 노력하는 사람들도 모아에게는 관심이 없는 사람이 많습니다. 왜냐하면 이 새는 너무 많이 먹기 때문입니다.,0,boss_moa,330,,,모아,0,0,3,134,201,67,67,201,0
58956,M_random_boss_Moyabruka,3,부엽토에서 떨어진 씨앗과 애벌레가 결합하여 변이된 몬스터로 당연히 신수의 날 이전에는 발견되지 않던 종입니다.,1,boss_moyabruka,330,,,모야브루카,0,0,3,134,201,67,67,201,0
58957,M_random_boss_Moldyhorn,3,인간이든 몬스터든 자신보다 약한 것은 무엇이든 괴롭히는 못된 성향을 지녔습니다.,7,m_boss_moldyhorn,330,,,몰디혼,0,0,3,134,201,67,67,201,0
58958,M_random_boss_molich,3,"몰렉은 수백년간 여러 마군주를 섬기며 많은 공적을 세웠으며, 장차 더 높은 지위에 오를 가능성이 높습니다. 마족의 역사에 밝은 학자들은 만약 그런 일이 생긴다면 브람블이나 미르티스 같은  낮은 지위의 마군주를 넘어서지도 모른다고 예상하고 있습니다.",0,boss_molich,330,,,몰렉,0,0,3,134,201,67,67,201,0
58959,M_random_boss_Minotaurs,3,미노타우로스는 오래 전부터 존재한 몬스터로 신수의 날에 날개가 돋은 개체가 생겼다는 것 말고는 과거나 지금이나 흉폭하고 잔인합니다.,2,boss_minotaurs,330,,,미노타우로스,1,0,3,100,67,234,201,67,0
58960,M_random_boss_mirtis,1,"미르티스는 마군주 가운데 지위가 낮은 편에 속하고, 여러 번 길티네가 맡긴 임무를 그르쳤으며, 결국에는 마지막 임무에 실패하여 인간에게 역으로 봉인까지 당했습니다. 신수의 날이 닥친 덕분에 자유를 찾자 실패한 임무를 만회하려 노력하고 있습니다.",0,boss_mirtis,330,,,미르티스,1,0,3,100,67,234,201,67,0
58961,M_random_boss_bebraspion,3,"인간 가운데도 어린 시절에 길들이려 한 시도가 있었으나, 확실한 성공을 거둔 것은 마족들입니다.",5,boss_bebraspion,330,,,베브라스피온,0,0,3,134,201,67,67,201,0
58962,M_random_boss_Velniamonkey,1,단순히 마족의 짐승이라고 생각해선 안 됩니다. 이 몬스터는 실제로는 지능도 꽤 높습니다.,7,boss_velniamonkey,330,,,벨니아몽키,5,0,3,201,100,100,100,167,0
58963,M_random_boss_Velorchard,1,이들은 고위 마족의 정원과 과수를 돌보던 마족입니다. 길티네가 본격적으로 여신들과 싸우기로 결심한 후에는 전투에도 동원되고 있으며 마족들이 대개 그렇듯 이전의 하던 일과 전투력은 무관합니다.,7,boss_velorchard,330,,,벨로차드,1,0,3,100,67,234,201,67,0
58964,M_random_boss_Blud,4,마군주 블룻은 능력이나 마족 가운데 지위 등을 보면 대단할 것이 없습니다. 그러나 그가 지닌 중대한 의미는 길티네가 라이마의 예지를 방해하기 위해서 무작위적으로 선택하여 키운 마군주라는 점입니다.,0,boss_blud,330,,,블룻,1,0,3,100,67,234,201,67,0
58965,M_random_boss_Strongholder,3,마계에서 강력한 전사로 이름을 떨치던 이들이 길티네의 명으로 우리 세계에 발을 디뎠습니다.,0,boss_strongholder,330,,,사이클롭스,1,0,3,100,67,234,201,67,0
58966,M_random_boss_salamander,3,신수의 날 이전에도 존재하던 몬스터로 예전에는 비록 소수라도 사람과 친한 개체도 있었으나 지금은 전혀 그렇지 않습니다.,2,boss_salamander,330,,,샐러맨더,0,0,3,134,201,67,67,201,0
58967,M_random_boss_ShadowGaoler,1,섀도게일러는 본시 정령 가운데 하나였으나 신수의 날을 즈음하여 마족의 힘을 받아들였습니다.,0,boss_shadowgaoler,330,,,섀도게일러,1,0,3,100,67,234,201,67,0
58968,M_random_boss_stone_whale,4,광물에서 변이된 몬스터인 석화고래가 별 연관이 없는 고래의 형태를 띤 이유는 밝혀지지 않았습니다.,1,boss_stone_whale,330,,,석화고래,4,0,3,217,100,100,117,134,0
58969,M_random_boss_Sequoia,3,딥디르비 명인이 인간을 지키도록 제작하였으나 그 성질이 나쁘게 변하여 해로운 몬스터가 되었습니다.,2,boss_sequoia_blue,330,,,세콰이아,5,0,3,201,100,100,100,167,0
58970,M_random_boss_Shnayim,4,왕릉을 수호하기 위해 만들어진 마법피조물이며 약하지만 여신의 힘도 깃들어 마족에게 강한 편입니다.,5,boss_shnayim,330,,,쉬나임,4,0,3,217,100,100,117,134,0
58971,M_random_boss_Spector_m,2,마족의 영향을 받은 망령이 백 년 이상의 세월을 견뎌내면 더 큰 힘을 부여받고 지위가 상승되기도 합니다.,0,boss_spector_m,330,,,스펙터 군주,1,0,3,100,67,234,201,67,0
58972,M_random_boss_simorph,1,시모프는 마족이 아닌 몬스터가 협력의 대가로 마족의 지위를 얻은 알려진 첫 사례입니다. 몇몇 마스터들은 이 일이 더 많은 좋지 않은 사례의 선례가 되지 않기를 바라고 있습니다.,1,boss_simorph,330,,,시모프,5,0,3,201,100,100,100,167,0
58973,M_random_boss_Throneweaver,1,강한 힘을 지닌 곤충형은 본능에 충실한 살육자가 되거나 영향력을 얻으려 합니다. 후자가 특히 위험한 이유는 대개 마족과 손을 잡기 때문이며 쓰론위버가 이 경우에 해당합니다.,7,boss_throneweaver,330,,,쓰론위버,1,0,3,100,67,234,201,67,0
58974,M_random_boss_Ironbaum,4,아이언바움이 원래는 마족들의 연습 대상이었다는 설이 있습니다. 아무튼 기원이야 무엇이든 현재는 인류의 위협입니다.,2,boss_ironbaum,330,,,아이언바움,4,0,3,217,100,100,117,134,0
58975,M_random_boss_archon,4,아콘은 마계에서 비교적 높은 지위에 속하며 전투 외에도 많은 일을 담당하는 마족입니다.,2,boss_archon,330,,,아콘,4,0,3,217,100,100,117,134,0
58976,M_random_boss_Abomination,3,처음에는 마법제조의 실수나 부작용으로만 창조되었으나 이후 일부 악의적인 마법사나 마족이 고의적으로 탄생시키기도 했습니다.,0,boss_abomination,330,,,어보미네이션,1,0,3,100,67,234,201,67,0
58977,M_random_boss_Unknocker,4,보물을 지키는 수호자나 문지기로 고위 마법사와 인간 등 여러 세력이 자주 이용하던 마법피조물입니다.,0,boss_unknocker,330,,,언낙커,1,0,3,100,67,234,201,67,0
58978,M_random_boss_Achat,4,왕릉을 수호하기 위해 만들어진 마법피조물이며 약하지만 여신의 힘도 깃들어 마족에게 강한 편입니다.,5,boss_achat,330,,,에하트,4,0,3,217,100,100,117,134,0
58979,M_random_boss_ellaganos,3,엘라가노스는 무덤에 쓰인 석재와 죽은 자가 결합한 특이한 형태의 언데드가 오랜 세월을 지낸 후에 더 강력한 힘과 형태를 갖추어 생깁니다.,0,boss_ellaganos,330,,,엘라가노스,1,0,3,100,67,234,201,67,0
58980,M_random_boss_Yeti,3,예티는 신수의 날 이전에는 단순히 전설로만 전해졌으며 실제로 그 모습이 확인되어 실제하는 몬스터로 인정받은 것은 최근의 일입니다.,4,boss_yeti,330,,,예티,0,0,3,134,201,67,67,201,0
58981,M_random_boss_yonazolem,4,졸렘이 일반 골렘과 다른 차이점은 마법이 아닌 다른 기운에 의해 움직인다는 점입니다.,1,boss_yonazolem,330,,,요나졸렘,4,0,3,217,100,100,117,134,0
58982,M_random_boss_woodhoungan,1,이들은 마계의 보코르라고 할 수 있습니다. 길티네 같은 마신과 접응하여 그 권능을 사용하는 일이 가능합니다.,7,boss_woodhoungan,330,,,우드혼간,5,0,3,201,100,100,100,167,0
58983,M_random_boss_werewolf,3,웨어울프는 오래 전부터 여러 세상을 방랑하던 종족입니다. 어느 세계나 세상에도 속하지 않던 이들은 최근 신수의 날이 자신들에게는 좋은 기회가 될 것이라고 생각하고 있습니다.,0,boss_werewolf,330,,,웨어울프,0,0,3,134,201,67,67,201,0
58984,M_random_boss_unicorn,3,한때 여신들에게만 등을 내주던 이 신수는 이제 모든 여신들의 적이 되었습니다.,0,boss_unicorn,330,,,유니콘,1,0,3,100,67,234,201,67,0
58985,M_random_boss_Zawra,1,하급의 몬스터가 어떤 계기로 강한 몬스터가 되었을 때 여전히 그것들을 약하다고 오해하는 사람들이 있습니다. 그러나 현재의 상황변화에 충분히 주의를 기울이지 않으면 이런 몬스터는 언제든 큰 재앙이 될 수 있습니다.,0,boss_zawra,330,,,자우라,1,0,3,100,67,234,201,67,0
58986,M_random_boss_GiantWoodGoblin,3,부베가 마족의 사주를 받아 불러낸 마물의 일종입니다. 경로는 모르지만 부베가 활동하지 않는 지역에서도 나타나곤 합니다.,7,boss_giantwoodgoblin,330,,,자이언트 우드 고블린,5,0,3,201,100,100,100,167,0
58987,M_random_boss_Chapparition,2,채퍼리션은 대개 죽은 마법사의 유령이 사악함에 빠져 생긴다고 알려져 있습니다.,0,boss_chapparition,330,,,채퍼리션,1,0,3,100,67,234,201,67,0
58988,M_random_boss_Carapace,4,"많은 몬스터들이 신수의 날에 온갖 종류의 변형을 일으켰지만, 캐러페이스는 그 가운데도 독특한 경우에 해당합니다. 이 몬스터는 탈피동물이 벗어버린 껍질에서 발생했습니다.",4,boss_carapace,330,,,캐러페이스,2,0,3,134,234,67,100,134,0
58989,M_random_boss_Canceril,4,온갖 동식물의 변형이 이루어져 몬스터가 된 현재의 세계에서 캔서릴 정도의 변화는 이제 평범하기까지 합니다.,4,boss_canceril,330,,,캔서릴,0,0,3,134,201,67,67,201,0
58990,M_random_boss_Centaurus,2,숲의 정령 가운데 가장 인간과 친밀했던 이들이 이제 인간의 적이 된 것은 슬픈 일입니다.,4,boss_centaurus,330,,,켄타우로스,1,0,3,100,67,234,201,67,0
58991,M_random_boss_Kerberos,3,여신들에 비해 마족들은 자신의 영역을 지키는 많은 몬스터를 키우거나 만들어냅니다. 켈베로스도 태초에는 지금의 형태가 아니었다는 전설이 있습니다.,2,boss_kerberos,330,,,켈베로스,1,0,3,100,67,234,201,67,0
58992,M_random_boss_Colimencia,1,초기에는 휴면에 들어간 콜리멘시아를 보고 강한 식물몬스터이긴 해도 고정형이라고 생각해서 큰 피해를 입은 사람도 적지 않습니다.,4,boss_colimencia,330,,,콜리멘시아,5,0,3,201,100,100,100,167,0
58993,M_random_boss_Kubas,4,"렉시퍼는 왕릉을 침입하기 위해 무수한 시도를 했습니다. 그는 침입에는 성공하지 못했지만, 그 과정에서 큐바스 같은 몬스터를 만드는 가외의 소득은 있었습니다.",6,fd_boss_kubas,330,,,큐바스,4,0,3,217,100,100,117,134,0
58994,M_random_boss_Clymen,3,어두운 곳이나 깊은 숲 등에서 잠복하길 좋아하는 성격입니다. 소심한 면이 있어 상대가 약하다고 판단하면 모습을 나타내고 공격을 시작합니다.,7,boss_clymen,330,,,클라이멘,5,0,3,201,100,100,100,167,0
58995,M_random_boss_Kimeleech,1,키르멜리치는 몬스터나 마족의 피를 빱니다. 인간은 이들에게 크기가 작기 때문입니다. 그렇지만 어차피 인간을 공격하기 때문에 흡혈여부는 문제가 안 됩니다.,7,boss_kimeleech,330,,,키르멜리치,2,0,3,134,234,67,100,134,0
58996,M_random_boss_Templeshooter,3,고블린 사회가 신수의 날에 겪은 가장 큰 변화는 템플슈터같은 강력한 개체의 출현입니다. 다만 이들은 고블린 종족 전체의 이익보다는 자신의 이익을 우선시합니다. 그러므로 설령 다른 자를 섬기고 있어도 숨은 목적이 따로 있습니다.,0,boss_templeshooter,330,,,템플슈터,1,0,3,100,67,234,201,67,0
58997,M_random_boss_tutu,3,신수의 날 이후 양서류들은 매우 여러 형태로 변형되었기 때문에 투투는 상대적으로 본래 원형에 가깝습니다. 물론 그렇다고 흉폭하지 않은 것은 아닙니다.,7,boss_tutu,330,,,투투,0,0,3,134,201,67,67,201,0
58998,M_random_boss_TombLord,4,예전에는 무덤을 도굴에서 지키는 숨어있는 수호자의 역할을 담당하던 시절도 있었습니다.,0,boss_tomblord,330,,,툼로드,1,0,3,100,67,234,201,67,0
58999,M_random_boss_Fireload,1,가비야 여신을 져버린 이 몬스터는 결국 정령들의 이단자라고 할 수 있습니다.,2,boss_fireload,330,,,파이어로드,1,0,3,100,67,234,201,67,0
59000,M_random_boss_FerretMarauder,3,하급의 몬스터가 어떤 계기로 강한 몬스터가 되었을 때 여전히 그것들을 약하다고 오해하는 사람들이 있습니다. 그러나 현재의 상황변화에 충분히 주의를 기울이지 않으면 이런 몬스터는 언제든 큰 재앙이 될 수 있습니다.,1,boss_ferretmarauder,330,,,페릿머로더,0,0,3,134,201,67,67,201,0
59001,M_random_boss_poata,3,포아타는 식물에서 기원한 몬스터로 더 강한 힘을 얻기 위해 마족에게 잘 보일 기회를 찾고 있습니다.,7,boss_poata,330,,,포아타,0,0,3,134,201,67,67,201,0
59002,M_random_boss_Prisoncutter,4,잔인함이 일상으로 이루어지는 곳에서는 그에 맞는 마족이 활동하기 마련입니다. 이들은 마족 세계에서도 고문과 살육을 즐기는 자였습니다.,0,boss_prisoncutter,330,,,프리즌커터,1,0,3,100,67,234,201,67,0
59003,M_random_boss_Flammidus,1,하급의 몬스터가 어떤 계기로 강한 몬스터가 되었을 때 여전히 그것들을 약하다고 오해하는 사람들이 있습니다. 그러나 현재의 상황변화에 충분히 주의를 기울이지 않으면 이런 몬스터는 언제든 큰 재앙이 될 수 있습니다.,0,boss_flammidus,330,,,플람미두스,1,0,3,100,67,234,201,67,0
59004,M_random_boss_plokste,4,마계에 기원을 둔 생물입니다. 벨뉴트와 친척 관계의 종이기도 합니다.,7,boss_plokste,330,,,플록스케,2,0,3,134,234,67,100,134,0
59005,M_random_boss_Harpeia,3,"확인할 근거가 없는 전설이긴 하지만, 태고적에는 하르피아가 마족이 아니라 여신 라이마를 따랐다는 이야기가 있습니다.",5,boss_harpeia,330,,,하르피아,1,0,3,100,67,234,201,67,0
59006,M_random_boss_honeypin,3,아우스테야 여신께서 그 임무를 살피기 어려워지시면서 여신의 손길에서 벗어난 이러한 몬스터들이 나타나기 시작했습니다.,7,boss_honeypin,330,,,허니핀,2,0,3,134,234,67,100,134,0
59007,M_random_boss_helgasercle,1,헬가 세르클은 가장 강력한 마군주의 하나입니다. 같은 마군주인 하우벅이 그녀의 분노를 받아 해체되어 봉인된 일은 그녀의 강함을 알려줍니다. 이런 헬가 세르클과 백 년 넘게 싸우며 우위를 점한 아가일라 플러리가 역사상 최고의 마법사로 칭송받는 것은 매우 당연합니다.,0,boss_helgasercle,330,,,헬가 세르클,1,0,3,100,67,234,201,67,0
59008,M_random_boss_Spector_F,2,마족의 영향을 받은 망령이 백 년 이상의 세월을 견뎌내면 더 큰 힘을 부여받고 지위가 상승되기도 합니다.,0,spector_f,330,,,현혹의 스펙터,1,0,3,100,67,234,201,67,0
59009,M_random_boss_golem_Gray,4,세계에 존재하는 대부분의 골렘은 본래는 좋은 의도로 만들어졌으나 지금은 악한 기운에 영향을 받아 움직이게 되었습니다.,1,boss_golem,330,,,회색 골렘,4,0,3,217,100,100,117,134,0
