$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643889,GEM_Miko_Omikuji,"[{""Stat"": ""Omikuji Skill Level + 1""}]","[{""Stat"": ""Omikuji Skill Level + 1""}]",,"[{""Stat"": ""Omikuji Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_cleric,,,,,"[{""Chance"": 0.04, ""Monster"": 57603, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,41606,Omikuji Gem,100,0.0,0.0,TTFT,12,0,1.0
643890,GEM_Scout_DaggerSlash,"[{""Stat"": ""Dagger Slash Skill Level + 1""}]","[{""Stat"": ""Dagger Slash Skill Level + 1""}]",,"[{""Stat"": ""Dagger Slash Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 59019, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Monster"": 400881, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50002,Dagger Slash Gem,100,0.0,0.0,TTFT,12,0,1.0
643891,GEM_Scout_ObliqueFire,"[{""Stat"": ""Oblique Fire Skill Level + 1""}]","[{""Stat"": ""Oblique Fire Skill Level + 1""}]",,"[{""Stat"": ""Oblique Fire Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 58728, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Monster"": 57040, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50003,Oblique Fire Gem,100,0.0,0.0,TTFT,12,0,1.0
643892,GEM_Scout_DoubleAttack,"[{""Stat"": ""Double Attack Skill Level + 1""}]","[{""Stat"": ""Double Attack Skill Level + 1""}]",,"[{""Stat"": ""Double Attack Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 41287, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50004,Double Attack Gem,100,0.0,0.0,TTFT,12,0,1.0
643893,GEM_Scout_FreeStep,"[{""Stat"": ""Free Step Skill Level + 1""}]","[{""Stat"": ""Free Step Skill Level + 1""}]",,"[{""Stat"": ""Free Step Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 11090, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50005,Free Step Gem,100,0.0,0.0,TTFT,12,0,1.0
643894,GEM_Assassin_Behead,"[{""Stat"": ""Behead Skill Level + 1""}]","[{""Stat"": ""Behead Skill Level + 1""}]",,"[{""Stat"": ""Behead Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 400324, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50102,Behead Gem,100,0.0,0.0,TTFT,12,0,1.0
643895,GEM_Assassin_InstantaneousAcceleration,"[{""Stat"": ""Instant Acceleration Skill Level + 1""}]","[{""Stat"": ""Instant Acceleration Skill Level + 1""}]",,"[{""Stat"": ""Instant Acceleration Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 58672, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50103,Instant Acceleration Gem,100,0.0,0.0,TTFT,12,0,1.0
643896,GEM_Hackapell_HelmChopper,"[{""Stat"": ""Helm Chopper Skill Level + 1""}]","[{""Stat"": ""Helm Chopper Skill Level + 1""}]",,"[{""Stat"": ""Helm Chopper Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,"[{""Chance"": 0.04, ""Monster"": 57622, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,12008,Helm Chopper Gem,100,0.0,0.0,TTFT,12,0,1.0
643897,GEM_QuarrelShooter_Kneelingshot,"[{""Stat"": ""Kneeling Shot Skill Level + 1""}]","[{""Stat"": ""Kneeling Shot Skill Level + 1""}]",,"[{""Stat"": ""Kneeling Shot Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_archer,,,,,,,,30208,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
643898,GEM_Cleric_Smite,"[{""Stat"": ""Smite Skill Lvl +1""}]","[{""Stat"": ""Smite Skill Lvl +1""}]",,"[{""Stat"": ""Smite Skill Lvl +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_cleric,,,,,"[{""Chance"": 0.04, ""Monster"": 400961, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,40008,Smite Gem,100,0.0,0.0,TTFT,12,0,1.0
643899,GEM_Priest_TurnUndead,"[{""Stat"": ""Turn Undead Skill Level + 1""}]","[{""Stat"": ""Turn Undead Skill Level + 1""}]",,"[{""Stat"": ""Turn Undead Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_cleric,,,,,"[{""Chance"": 0.04, ""Monster"": 41319, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Monster"": 58679, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,40211,Turn Undead Gem,100,0.0,0.0,TTFT,12,0,1.0
643900,GEM_Paladin_StoneSkin,"[{""Stat"": ""Stone Skin Skill Level + 1""}]","[{""Stat"": ""Stone Skin Skill Level + 1""}]",,"[{""Stat"": ""Stone Skin Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_cleric,,,,,"[{""Chance"": 0.04, ""Monster"": 57476, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,40610,Stone Skin Gem,100,0.0,0.0,TTFT,12,0,1.0
643901,GEM_Oracle_DivineMight,"[{""Stat"": ""Divine Might Skill Level + 1""}]","[{""Stat"": ""Divine Might Skill Level + 1""}]",,"[{""Stat"": ""Divine Might Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_cleric,,,,,"[{""Chance"": 0.04, ""Monster"": 57718, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,41013,Divine Might Gem,100,0.0,0.0,TTFT,12,0,1.0
643902,GEM_OutLaw_FireBlindly,"[{""Stat"": ""Bully Skill Level + 1""}]","[{""Stat"": ""Bully Skill Level + 1""}]",,"[{""Stat"": ""Bully Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 57623, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50204,Bully Gem,100,0.0,0.0,TTFT,12,0,1.0
643903,GEM_OutLaw_Bully,"[{""Stat"": ""Aggress Skill Level + 1""}]","[{""Stat"": ""Aggress Skill Level + 1""}]",,"[{""Stat"": ""Aggress Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 400543, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50205,Aggress Gem,100,0.0,0.0,TTFT,12,0,1.0
643904,GEM_OutLaw_Rampage,"[{""Stat"": ""Rampage Skill Level + 1""}]","[{""Stat"": ""Rampage Skill Level + 1""}]",,"[{""Stat"": ""Rampage Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 58010, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Monster"": 58091, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50207,Rampage Gem,100,0.0,0.0,TTFT,12,0,1.0
643905,GEM_Shinobi_Raiton_no_Jutsu,"[{""Stat"": ""Raiton no Jutsu Skill Level + 1""}]","[{""Stat"": ""Raiton no Jutsu Skill Level + 1""}]",,"[{""Stat"": ""Raiton no Jutsu Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 401041, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50506,Ration no Jutsu Gem,100,0.0,0.0,TTFT,12,0,1.0
643906,GEM_Thaumaturge_SwellHands,"[{""Stat"": ""Swell Hands Skill Level + 1""}]","[{""Stat"": ""Swell Hands Skill Level + 1""}]",,"[{""Stat"": ""Swell Hands Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,,,,50606,Swell Hands Gem,100,0.0,0.0,TTFT,12,0,1.0
643907,GEM_Enchanter_EnchantGlove,"[{""Stat"": ""Enchant Glove Skill Lvl +1""}]","[{""Stat"": ""Enchant Glove Skill Lvl +1""}]",,"[{""Stat"": ""Enchant Glove Skill Lvl +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,,,,50807,Enchant Glove Gem,100,0.0,0.0,TTFT,12,0,1.0
643908,GEM_Rogue_KnifeThrowing,"[{""Stat"": ""Knife Throwing Skill Level + 1""}]","[{""Stat"": ""Knife Throwing Skill Level + 1""}]",,"[{""Stat"": ""Knife Throwing Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,"[{""Chance"": 0.04, ""Monster"": 58149, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Monster"": 58706, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Monster"": 57022, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,50907,Knife Throw Gem,100,0.0,0.0,TTFT,12,0,1.0
643909,GEM_Thaumaturge_Quicken,"[{""Stat"": ""Quicken Skill Level + 1""}]","[{""Stat"": ""Quicken Skill Level + 1""}]",,"[{""Stat"": ""Quicken Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_scout,,,,,,,,50605,Quicken Gem,100,0.0,0.0,TTFT,12,0,1.0
643910,GEM_PlagueDoctor_Modafinil,"[{""Stat"": ""Modafinil Skill Level + 1""}]","[{""Stat"": ""Modafinil Skill Level + 1""}]",,"[{""Stat"": ""Modafinil Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_cleric,,,,,"[{""Chance"": 0.04, ""Monster"": 57634, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,,41110,Modafinil Gem,100,0.0,0.0,TTFT,12,0,1.0
643911,GEM_Murmillo_FrenziedBurst,"[{""Stat"": ""Frenzied Burst Skill Level + 1""}]","[{""Stat"": ""Frenzied Burst Skill Level + 1""}]",,"[{""Stat"": ""Frenzied Burst Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11302,Frenzied Burst Gem,100,0.0,0.0,TTFT,12,0,1.0
643912,GEM_Peltasta_ButterFly,"[{""Stat"": ""Butterfly Skill Level + 1""}]","[{""Stat"": ""Butterfly Skill Level + 1""}]",,"[{""Stat"": ""Butterfly Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11311,Butterfly Gem,100,0.0,0.0,TTFT,12,0,1.0
643913,GEM_Murmillo_Headbutt,"[{""Stat"": ""Headbutt Skill Level + 1""}]","[{""Stat"": ""Headbutt Skill Level + 1""}]",,"[{""Stat"": ""Headbutt Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11304,Headbutt Gem,100,0.0,0.0,TTFT,12,0,1.0
643914,GEM_Murmillo_ScutumHit,"[{""Stat"": ""Scutum Hit Skill Level +1""}]","[{""Stat"": ""Scutum Hit Skill Level +1""}]",,"[{""Stat"": ""Scutum Hit Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11307,Scutum Hit Gem,100,0.0,0.0,TTFT,12,0,1.0
643915,GEM_Murmillo_ShieldTrain,"[{""Stat"": ""Shield Train Skill Level +1""}]","[{""Stat"": ""Shield Train Skill Level +1""}]",,"[{""Stat"": ""Shield Train Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11308,Shield Train Gem,100,0.0,0.0,TTFT,12,0,1.0
643916,GEM_Murmillo_EmperorsBane,"[{""Stat"": ""Emperor's Bane Skill Level + 1""}]","[{""Stat"": ""Emperor's Bane Skill Level + 1""}]",,"[{""Stat"": ""Emperor's Bane Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11310,Deleted Gem,100,0.0,0.0,TTFT,12,0,1.0
643917,GEM_Fencer_BalestraFente,"[{""Stat"": ""Balestra Fente Skill Level +1""}]","[{""Stat"": ""Balestra Fente Skill Level +1""}]",,"[{""Stat"": ""Balestra Fente Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11108,Balestra Fente Gem,100,0.0,0.0,TTFT,12,0,1.0
643919,GEM_Fencer_Fleche,"[{""Stat"": ""Fleche Skill Level + 1""}]","[{""Stat"": ""Fleche Skill Level + 1""}]",,"[{""Stat"": ""Fleche Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11111,Fleche Gem,100,0.0,0.0,TTFT,12,0,1.0
643920,GEM_Dragoon_Dethrone,"[{""Stat"": ""Dethrone Skill Level +1""}]","[{""Stat"": ""Dethrone Skill Level +1""}]",,"[{""Stat"": ""Dethrone Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11405,Dethrone Gem,100,0.0,0.0,TTFT,12,0,1.0
643921,GEM_Dragoon_DragonFall,"[{""Stat"": ""Dragon Fall Skill Level + 1""}]","[{""Stat"": ""Dragon Fall Skill Level + 1""}]",,"[{""Stat"": ""Dragon Fall Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11407,Dragon Fall Gem,100,0.0,0.0,TTFT,12,0,1.0
643922,GEM_Templer_MortalSlash,"[{""Stat"": ""Mortal Slash Skill Level + 1""}]","[{""Stat"": ""Mortal Slash Skill Level + 1""}]",,"[{""Stat"": ""Mortal Slash Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11506,Mortal Slash Gem,100,0.0,0.0,TTFT,12,0,1.0
643923,GEM_Rancer_Crush,"[{""Stat"": ""Crush Skill Level + 1""}]","[{""Stat"": ""Crush Skill Level + 1""}]",,"[{""Stat"": ""Crush Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11601,Crush Gem,100,0.0,0.0,TTFT,12,0,1.0
643924,GEM_Rancer_Joust,"[{""Stat"": ""Joust Skill Level + 1""}]","[{""Stat"": ""Joust Skill Level + 1""}]",,"[{""Stat"": ""Joust Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11603,Joust Gem,100,0.0,0.0,TTFT,12,0,1.0
643925,GEM_Rancer_SpillAttack,"[{""Stat"": ""Unhorsing Skill Level + 1""}]","[{""Stat"": ""Unhorsing Skill Level + 1""}]",,"[{""Stat"": ""Unhorsing Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11604,Unhorsing Gem,100,0.0,0.0,TTFT,12,0,1.0
643926,GEM_Rancer_Quintain,"[{""Stat"": ""Quintain Skill Level + 1""}]","[{""Stat"": ""Quintain Skill Level + 1""}]",,"[{""Stat"": ""Quintain Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11605,Quintain Gem,100,0.0,0.0,TTFT,12,0,1.0
643927,GEM_Rancer_Chage,"[{""Stat"": ""Rhongomiant Skill Level +1""}]","[{""Stat"": ""Rhongomiant Skill Level +1""}]",,"[{""Stat"": ""Rhongomiant Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11608,Rhongomiant Gem,100,0.0,0.0,TTFT,12,0,1.0
643928,GEM_Rancer_GiganteMarcha,"[{""Stat"": ""Gigante Marcha Skill Level + 1""}]","[{""Stat"": ""Gigante Marcha Skill Level + 1""}]",,"[{""Stat"": ""Gigante Marcha Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11609,Gigante Marcha Gem,100,0.0,0.0,TTFT,12,0,1.0
643929,GEM_Retiarii_TridentFinish,"[{""Stat"": ""Trident Finish Skill Level + 1""}]","[{""Stat"": ""Trident Finish Skill Level + 1""}]",,"[{""Stat"": ""Trident Finish Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11904,Trident Finish Gem,100,0.0,0.0,TTFT,12,0,1.0
643930,GEM_Retiarii_EquipDesrption,"[{""Stat"": ""Disarm Skill Level +1""}]","[{""Stat"": ""Disarm Skill Level +1""}]",,"[{""Stat"": ""Disarm Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11905,Disarm Gem,100,0.0,0.0,TTFT,12,0,1.0
643931,GEM_Retiarii_DaggerFinish,"[{""Stat"": ""Dagger Finish Skill Level +1""}]","[{""Stat"": ""Dagger Finish Skill Level +1""}]",,"[{""Stat"": ""Dagger Finish Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11906,Dagger Finish Gem,100,0.0,0.0,TTFT,12,0,1.0
643932,GEM_Retiarii_BlandirCadena,"[{""Stat"": ""Blandir Cadena Skill Level + 1""}]","[{""Stat"": ""Blandir Cadena Skill Level + 1""}]",,"[{""Stat"": ""Blandir Cadena Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11908,Blandir Cadena Gem,100,0.0,0.0,TTFT,12,0,1.0
643933,GEM_Matador_Muleta,"[{""Stat"": ""Muleta Skill Level + 1""}]","[{""Stat"": ""Muleta Skill Level + 1""}]",,"[{""Stat"": ""Muleta Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11702,Muleta Gem,100,0.0,0.0,TTFT,12,0,1.0
643934,GEM_Matador_Faena,"[{""Stat"": ""Faena Skill Level + 1""}]","[{""Stat"": ""Faena Skill Level + 1""}]",,"[{""Stat"": ""Faena Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11703,Faena Gem,100,0.0,0.0,TTFT,12,0,1.0
643935,GEM_Matador_PasoDoble,"[{""Stat"": ""Paso Doble Skill Level +1""}]","[{""Stat"": ""Paso Doble Skill Level +1""}]",,"[{""Stat"": ""Paso Doble Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11705,Paso Doble Gem,100,0.0,0.0,TTFT,12,0,1.0
643936,GEM_Matador_CorridaFinale,"[{""Stat"": ""Corrida Finale Skill Level + 1""}]","[{""Stat"": ""Corrida Finale Skill Level + 1""}]",,"[{""Stat"": ""Corrida Finale Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11707,Corrida Finale Gem,100,0.0,0.0,TTFT,12,0,1.0
643937,GEM_NakMuay_TeKha,"[{""Stat"": ""Te Kha Skill Level + 1""}]","[{""Stat"": ""Te Kha Skill Level + 1""}]",,"[{""Stat"": ""Te Kha Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11802,Te Kha Gem,100,0.0,0.0,TTFT,12,0,1.0
643938,GEM_NakMuay_SokChiang,"[{""Stat"": ""Sok Chiang Skill Level + 1""}]","[{""Stat"": ""Sok Chiang Skill Level + 1""}]",,"[{""Stat"": ""Sok Chiang Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11803,Sok Chiang Gem,100,0.0,0.0,TTFT,12,0,1.0
643939,GEM_NakMuay_TeTrong,"[{""Stat"": ""Te Trong Skill Level +1""}]","[{""Stat"": ""Te Trong Skill Level +1""}]",,"[{""Stat"": ""Te Trong Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11804,Te Trong Gem,100,0.0,0.0,TTFT,12,0,1.0
643940,GEM_NakMuay_KhaoLoi,"[{""Stat"": ""Khao Loi Skill Level +1""}]","[{""Stat"": ""Khao Loi Skill Level +1""}]",,"[{""Stat"": ""Khao Loi Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,11805,Khao Loi Gem,100,0.0,0.0,TTFT,12,0,1.0
643941,GEM_Hackapell_Skarphuggning,"[{""Stat"": ""Skarphuggning Skill Level + 1""}]","[{""Stat"": ""Skarphuggning Skill Level + 1""}]",,"[{""Stat"": ""Skarphuggning Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,12001,Skarphuggning Gem,100,0.0,0.0,TTFT,12,0,1.0
643942,GEM_Hackapell_StormBolt,"[{""Stat"": ""Storm Bolt Skill Level + 1""}]","[{""Stat"": ""Storm Bolt Skill Level + 1""}]",,"[{""Stat"": ""Storm Bolt Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,12005,Storm Bolt Gem,100,0.0,0.0,TTFT,12,0,1.0
643943,GEM_Hackapell_CavalryCharge,"[{""Stat"": ""Cavalry Charge Skill Level + 1""}]","[{""Stat"": ""Cavalry Charge Skill Level + 1""}]",,"[{""Stat"": ""Cavalry Charge Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,12004,Cavalry Charge Gem,100,0.0,0.0,TTFT,12,0,1.0
643944,GEM_Hackapell_GrindCutter,"[{""Stat"": ""Grind Cutter Skill Level +1""}]","[{""Stat"": ""Grind Cutter Skill Level +1""}]",,"[{""Stat"": ""Grind Cutter Skill Level +1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,12006,Grind Cutter Gem,100,0.0,0.0,TTFT,12,0,1.0
643945,GEM_Hackapell_InfiniteAssault,"[{""Stat"": ""Infinite Slash Skill Level + 1""}]","[{""Stat"": ""Infinite Slash Skill Level + 1""}]",,"[{""Stat"": ""Infinite Slash Skill Level + 1""}]",,Can enhance equipment by equipping the gem in a socket of equipment. Cannot be used with the same effect simultaneously. Right-click to insert it to an equipment. ,icon_item_sklgem_swordman,,,,,,,,12007,Infinite Slash Gem,100,0.0,0.0,TTFT,12,0,1.0
