$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643912,GEM_Peltasta_ButterFly,"[{""Stat"": ""\u30d0\u30bf\u30d5\u30e9\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30d0\u30bf\u30d5\u30e9\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30d0\u30bf\u30d5\u30e9\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11311,バタフライジェム,100,0.0,0.0,TTFT,12,0,1.0
643913,GEM_Murmillo_Headbutt,"[{""Stat"": ""\u30d8\u30c3\u30c9\u30d0\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d8\u30c3\u30c9\u30d0\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30d8\u30c3\u30c9\u30d0\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11304,ヘッドバットジェム,100,0.0,0.0,TTFT,12,0,1.0
643914,GEM_Murmillo_ScutumHit,"[{""Stat"": ""\u30b9\u30ad\u30e5\u30fc\u30bf\u30e0\u30d2\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b9\u30ad\u30e5\u30fc\u30bf\u30e0\u30d2\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30b9\u30ad\u30e5\u30fc\u30bf\u30e0\u30d2\u30c3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11307,スキュータムヒットジェム,100,0.0,0.0,TTFT,12,0,1.0
643915,GEM_Murmillo_ShieldTrain,"[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30c8\u30ec\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30c8\u30ec\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30b7\u30fc\u30eb\u30c9\u30c8\u30ec\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11308,シールドトレインジェム,100,0.0,0.0,TTFT,12,0,1.0
643916,GEM_Murmillo_EmperorsBane,"[{""Stat"": ""\u30a8\u30f3\u30da\u30e9\u30fc\u30ba\u30d9\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30a8\u30f3\u30da\u30e9\u30fc\u30ba\u30d9\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30a8\u30f3\u30da\u30e9\u30fc\u30ba\u30d9\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11310,削除されたジェム,100,0.0,0.0,TTFT,12,0,1.0
643917,GEM_Fencer_BalestraFente,"[{""Stat"": ""\u30d0\u30ec\u30b9\u30c8\u30e9\u30d5\u30a7\u30f3\u30c6\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d0\u30ec\u30b9\u30c8\u30e9\u30d5\u30a7\u30f3\u30c6\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30d0\u30ec\u30b9\u30c8\u30e9\u30d5\u30a7\u30f3\u30c6\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11108,バレストラフェンテジェム,100,0.0,0.0,TTFT,12,0,1.0
643919,GEM_Fencer_Fleche,"[{""Stat"": ""\u30d5\u30ec\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30d5\u30ec\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30d5\u30ec\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11111,フレーシュジェム,100,0.0,0.0,TTFT,12,0,1.0
643920,GEM_Dragoon_Dethrone,"[{""Stat"": ""\u30c7\u30a3\u30b9\u30ed\u30fc\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30c7\u30a3\u30b9\u30ed\u30fc\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30c7\u30a3\u30b9\u30ed\u30fc\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11405,ディスローンジェム,100,0.0,0.0,TTFT,12,0,1.0
643921,GEM_Dragoon_DragonFall,"[{""Stat"": ""\u30c9\u30e9\u30b4\u30f3\u30d5\u30a9\u30fc\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30c9\u30e9\u30b4\u30f3\u30d5\u30a9\u30fc\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30c9\u30e9\u30b4\u30f3\u30d5\u30a9\u30fc\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11407,ドラゴンフォールジェム,100,0.0,0.0,TTFT,12,0,1.0
643922,GEM_Templer_MortalSlash,"[{""Stat"": ""\u30e2\u30fc\u30bf\u30eb\u30b9\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30e2\u30fc\u30bf\u30eb\u30b9\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30e2\u30fc\u30bf\u30eb\u30b9\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11506,モータルスラッシュジェム,100,0.0,0.0,TTFT,12,0,1.0
643923,GEM_Rancer_Crush,"[{""Stat"": ""\u30af\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30af\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30af\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11601,クラッシュジェム,100,0.0,0.0,TTFT,12,0,1.0
643924,GEM_Rancer_Joust,"[{""Stat"": ""\u30b8\u30e3\u30a6\u30b9\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30b8\u30e3\u30a6\u30b9\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30b8\u30e3\u30a6\u30b9\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11603,ジャウストジェム,100,0.0,0.0,TTFT,12,0,1.0
643925,GEM_Rancer_SpillAttack,"[{""Stat"": ""\u30b9\u30d4\u30eb\u30a2\u30bf\u30c3\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30b9\u30d4\u30eb\u30a2\u30bf\u30c3\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30b9\u30d4\u30eb\u30a2\u30bf\u30c3\u30af\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11604,スピルアタックジェム,100,0.0,0.0,TTFT,12,0,1.0
643926,GEM_Rancer_Quintain,"[{""Stat"": ""\u30af\u30a4\u30f3\u30c6\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30af\u30a4\u30f3\u30c6\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30af\u30a4\u30f3\u30c6\u30a4\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11605,クインテインジェム,100,0.0,0.0,TTFT,12,0,1.0
643927,GEM_Rancer_Chage,"[{""Stat"": ""\u30ed\u30f3\u30b4\u30df\u30a2\u30f3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30ed\u30f3\u30b4\u30df\u30a2\u30f3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30ed\u30f3\u30b4\u30df\u30a2\u30f3\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11608,ロンゴミアントジェム,100,0.0,0.0,TTFT,12,0,1.0
643928,GEM_Rancer_GiganteMarcha,"[{""Stat"": ""\u30ae\u30ac\u30f3\u30c6\u30de\u30eb\u30fc\u30b7\u30e3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30ae\u30ac\u30f3\u30c6\u30de\u30eb\u30fc\u30b7\u30e3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30ae\u30ac\u30f3\u30c6\u30de\u30eb\u30fc\u30b7\u30e3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11609,ギガンテマルーシャジェム,100,0.0,0.0,TTFT,12,0,1.0
643929,GEM_Retiarii_TridentFinish,"[{""Stat"": ""\u30c8\u30e9\u30a4\u30c7\u30f3\u30c8\u30d5\u30a3\u30cb\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30c8\u30e9\u30a4\u30c7\u30f3\u30c8\u30d5\u30a3\u30cb\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30c8\u30e9\u30a4\u30c7\u30f3\u30c8\u30d5\u30a3\u30cb\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11904,トライデントフィニッシュジェム,100,0.0,0.0,TTFT,12,0,1.0
643930,GEM_Retiarii_EquipDesrption,"[{""Stat"": ""\u6b66\u88c5\u89e3\u9664\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u6b66\u88c5\u89e3\u9664\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u6b66\u88c5\u89e3\u9664\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11905,武装解除ジェム,100,0.0,0.0,TTFT,12,0,1.0
643931,GEM_Retiarii_DaggerFinish,"[{""Stat"": ""\u30c0\u30ac\u30fc\u30d5\u30a3\u30cb\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30c0\u30ac\u30fc\u30d5\u30a3\u30cb\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30c0\u30ac\u30fc\u30d5\u30a3\u30cb\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11906,ダガーフィニッシュジェム,100,0.0,0.0,TTFT,12,0,1.0
643932,GEM_Retiarii_BlandirCadena,"[{""Stat"": ""\u30d6\u30e9\u30f3\u30c7\u30a3\u30fc\u30eb\u30ab\u30c7\u30ca\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30d6\u30e9\u30f3\u30c7\u30a3\u30fc\u30eb\u30ab\u30c7\u30ca\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30d6\u30e9\u30f3\u30c7\u30a3\u30fc\u30eb\u30ab\u30c7\u30ca\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11908,ブランディールカデナジェム,100,0.0,0.0,TTFT,12,0,1.0
643933,GEM_Matador_Muleta,"[{""Stat"": ""\u30e0\u30ec\u30bf\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30e0\u30ec\u30bf\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30e0\u30ec\u30bf\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11702,ムレタジェム,100,0.0,0.0,TTFT,12,0,1.0
643934,GEM_Matador_Faena,"[{""Stat"": ""\u30d5\u30a1\u30a8\u30ca\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30d5\u30a1\u30a8\u30ca\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30d5\u30a1\u30a8\u30ca\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11703,ファエナジェム,100,0.0,0.0,TTFT,12,0,1.0
643935,GEM_Matador_PasoDoble,"[{""Stat"": ""\u30d1\u30bd\u30c9\u30d6\u30ec\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d1\u30bd\u30c9\u30d6\u30ec\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30d1\u30bd\u30c9\u30d6\u30ec\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11705,パソドブレジェム,100,0.0,0.0,TTFT,12,0,1.0
643936,GEM_Matador_CorridaFinale,"[{""Stat"": ""\u30b3\u30ea\u30fc\u30c0\u30d5\u30a3\u30ca\u30fc\u30ec\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30b3\u30ea\u30fc\u30c0\u30d5\u30a3\u30ca\u30fc\u30ec\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30b3\u30ea\u30fc\u30c0\u30d5\u30a3\u30ca\u30fc\u30ec\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11707,コリーダフィナーレジェム,100,0.0,0.0,TTFT,12,0,1.0
643937,GEM_NakMuay_TeKha,"[{""Stat"": ""\u30c6\u30c3\u30b5\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30c6\u30c3\u30b5\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30c6\u30c3\u30b5\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11802,テッサイジェム,100,0.0,0.0,TTFT,12,0,1.0
643938,GEM_NakMuay_SokChiang,"[{""Stat"": ""\u30bd\u30fc\u30af\u30e9\u30fc\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30bd\u30fc\u30af\u30e9\u30fc\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30bd\u30fc\u30af\u30e9\u30fc\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11803,ソークラーンジェム,100,0.0,0.0,TTFT,12,0,1.0
643939,GEM_NakMuay_TeTrong,"[{""Stat"": ""\u30c6\u30c3\u30c8\u30ed\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30c6\u30c3\u30c8\u30ed\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30c6\u30c3\u30c8\u30ed\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11804,テットロンジェム,100,0.0,0.0,TTFT,12,0,1.0
643940,GEM_NakMuay_KhaoLoi,"[{""Stat"": ""\u30ab\u30a6\u30ed\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30ab\u30a6\u30ed\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30ab\u30a6\u30ed\u30a4\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,11805,カウロイジェム,100,0.0,0.0,TTFT,12,0,1.0
643941,GEM_Hackapell_Skarphuggning,"[{""Stat"": ""\u30b9\u30ab\u30eb\u30d7\u30b0\u30cb\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30b9\u30ab\u30eb\u30d7\u30b0\u30cb\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30b9\u30ab\u30eb\u30d7\u30b0\u30cb\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,12001,スカルプグニンジェム,100,0.0,0.0,TTFT,12,0,1.0
643942,GEM_Hackapell_StormBolt,"[{""Stat"": ""\u30b9\u30c8\u30fc\u30e0\u30dc\u30eb\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30b9\u30c8\u30fc\u30e0\u30dc\u30eb\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30b9\u30c8\u30fc\u30e0\u30dc\u30eb\u30c8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,12005,ストームボルトジェム,100,0.0,0.0,TTFT,12,0,1.0
643943,GEM_Hackapell_CavalryCharge,"[{""Stat"": ""\u30ab\u30f4\u30a1\u30ea\u30c1\u30e3\u30fc\u30b8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30ab\u30f4\u30a1\u30ea\u30c1\u30e3\u30fc\u30b8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30ab\u30f4\u30a1\u30ea\u30c1\u30e3\u30fc\u30b8\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,12004,カヴァリチャージジェム,100,0.0,0.0,TTFT,12,0,1.0
643944,GEM_Hackapell_GrindCutter,"[{""Stat"": ""\u30b0\u30e9\u30a4\u30f3\u30c9\u30ab\u30c3\u30bf\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30b0\u30e9\u30a4\u30f3\u30c9\u30ab\u30c3\u30bf\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30b0\u30e9\u30a4\u30f3\u30c9\u30ab\u30c3\u30bf\u30fc\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,12006,グラインドカッタージェム,100,0.0,0.0,TTFT,12,0,1.0
643945,GEM_Hackapell_InfiniteAssault,"[{""Stat"": ""\u30a4\u30f3\u30d5\u30a3\u30cb\u30c3\u30c8\u30b9\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30a4\u30f3\u30d5\u30a3\u30cb\u30c3\u30c8\u30b9\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30a4\u30f3\u30d5\u30a3\u30cb\u30c3\u30c8\u30b9\u30e9\u30c3\u30b7\u30e5\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_swordman,,,,,,,,12007,インフィニットスラッシュジェム,100,0.0,0.0,TTFT,12,0,1.0
643946,GEM_Psychokino_HeavyGravity,"[{""Stat"": ""\u30d8\u30d3\u30fc\u30b0\u30e9\u30d3\u30c6\u30a3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]","[{""Stat"": ""\u30d8\u30d3\u30fc\u30b0\u30e9\u30d3\u30c6\u30a3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,"[{""Stat"": ""\u30d8\u30d3\u30fc\u30b0\u30e9\u30d3\u30c6\u30a3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb +1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,,,,,,,,20308,ヘビーグラビティジェム,100,0.0,0.0,TTFT,12,0,1.0
643947,GEM_Alchemist_AlchemisticMissile,"[{""Stat"": ""\u30a2\u30eb\u30b1\u30df\u30c3\u30af\u30df\u30b5\u30a4\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30a2\u30eb\u30b1\u30df\u30c3\u30af\u30df\u30b5\u30a4\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30a2\u30eb\u30b1\u30df\u30c3\u30af\u30df\u30b5\u30a4\u30eb\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,,,,,,,,21008,アルケミックミサイルジェム,100,0.0,0.0,TTFT,12,0,1.0
643948,GEM_Elementalist_StormDust,,,,,,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,,,,,,,,20609,削除されたジェム,100,0.0,0.0,TTFT,12,0,1.0
643949,GEM_Sage_MicroDimension,"[{""Stat"": ""\u30de\u30a4\u30af\u30ed\u30c7\u30a3\u30e1\u30f3\u30b7\u30e7\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]","[{""Stat"": ""\u30de\u30a4\u30af\u30ed\u30c7\u30a3\u30e1\u30f3\u30b7\u30e7\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,"[{""Stat"": ""\u30de\u30a4\u30af\u30ed\u30c7\u30a3\u30e1\u30f3\u30b7\u30e7\u30f3\u30b9\u30ad\u30eb\u30ec\u30d9\u30eb + 1""}]",,ソケットに装着して装備を強化することができます。効果は重複適用されません。右クリックして装備を選択すれば装着できます。,icon_item_sklgem_wizerd,,,,,,,,21403,マイクロディメンションジェム,100,0.0,0.0,TTFT,12,0,1.0
