$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
58143,Sec_Hallowventor,1,Please do not look directly into their hoods.,0,mon_hallowventor,82,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 93, ""Quantity_MIN"": 88}, {""Chance"": 20.0, ""Item"": 645481, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.78, ""Item"": 645193, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 141110, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.15, ""Item"": 501153, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Hallowventer,1,5,2,26,17,60,52,17,0
58144,Sec_ellomago,3,It is both filthy in nature and surly in its appearance.,5,mon_ellomago,83,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 52, ""Quantity_MIN"": 49}, {""Chance"": 0.6, ""Item"": 121108, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.15, ""Item"": 511153, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Ellomago,5,5,1,52,26,26,26,44,0
58145,Sec_hook,2,It used its hook on a large monster to come over from the demon realm and has gone through a lot of change.,1,mon_hook,84,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 85, ""Quantity_MIN"": 81}, {""Chance"": 10.0, ""Item"": 645213, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 201110, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Old Hook,1,5,1,26,17,62,53,17,0
58146,Sec_Shredded,1,Shredded is a demon monster that was derived from the by-product that results when you transform a monster into a powerful ghost. ,0,mon_shredded,88,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 76, ""Quantity_MIN"": 73}, {""Chance"": 0.1, ""Item"": 645287, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.23, ""Item"": 645288, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.15, ""Item"": 531153, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680017, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685017, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Item"": 643875, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Shredded,1,5,1,27,18,65,55,18,0
58147,Sec_New_desmodus,3,A popular theory is that you have to be a demon to use this messenger.,0,mon_new_desmodus,90,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 19, ""Quantity_MIN"": 19}, {""Chance"": 1.15, ""Item"": 17006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680062, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685062, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643588, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Desmodus,1,5,0,28,19,66,57,19,0
58148,FD_Yognome_Sec,4,It is speculated whether this underground spirit has been deformed and corrupted.,5,mon_yognome,39,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 23, ""Quantity_MIN"": 22}, {""Chance"": 42.0, ""Item"": 645142, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 201106, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 141106, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680061, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685061, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643524, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Yognome,4,5,1,28,13,13,15,17,0
58149,FD_Corylus,4,"The Corylus is a mutant hybrid between plants, animals and minerals.",0,mon_corylus,40,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 19, ""Quantity_MIN"": 18}, {""Chance"": 11.11, ""Item"": 645453, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 101106, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": 640263, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.83, ""Item"": 649007, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680064, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685064, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Item"": 643908, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Corylus,4,5,1,29,13,13,15,18,0
58150,FD_Pawndel,3,The sister of Pawnd. Carries a scythe that is much taller than itself. It's name depends on where and what it is born of.,0,mon_pawndel,46,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 49, ""Quantity_MIN"": 47}, {""Chance"": 5.0, ""Item"": 645618, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 121104, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 122115, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680066, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685066, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643525, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Pawndel,1,5,1,15,10,35,30,10,0
58151,FD_pawnd,3,A soldier that makes up the army of the demons.,0,mon_pawnd,41,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 20, ""Quantity_MIN"": 19}, {""Chance"": 5.0, ""Item"": 645618, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": 181104, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": 521127, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": 640263, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.3, ""Item"": 628051, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 182113, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680067, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685067, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643739, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Pawnd,1,5,1,13,9,32,27,9,0
58152,FD_Glizardon,3,"When the demons found Glizardons, they immediately subjugated them into minions. Glizardons that aren't minions are still dangerous to humans. ",0,mon_glizardon,42,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 44, ""Quantity_MIN"": 42}, {""Chance"": 33.33, ""Item"": 645333, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.9, ""Item"": 645334, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.85, ""Item"": 601126, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.4, ""Item"": 645485, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680063, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685063, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 643518, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Glizardon,0,5,2,18,28,9,9,28,0
58153,Sec_Zibu_Maize,1,"The fruit of a Maize looks quite tasty. Of course, you'll be poisoned if you actually decide to eat some. This color of Maize even has fungi that will make it even worse for anyone brave or stupid enough to try.",7,mon_zibu_maize,87,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 86, ""Quantity_MIN"": 82}, {""Chance"": 25.0, ""Item"": 645341, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Black Maize,5,5,1,55,27,27,27,46,0
58154,boss_Abomination_Q1,3,"At first, they were created accidentally through the abuse of magic, but later malicious wizards and demons started creating them intentionally.",0,boss_abomination,73,"[{""Chance"": 10.0, ""Item"": 10006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 11006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 12007, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 13007, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 14006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 15008, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 16006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 17004, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Abomination,1,0,3,23,15,54,46,15,0
58155,boss_ShadowGaoler_Q3,1,"Shadowgaler was originally a spirit, but it embraced the power of the demons on Medzio Diena.",0,boss_shadowgaoler,77,"[{""Chance"": 10.0, ""Item"": 10006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 11006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 12007, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 13007, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 14006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 15008, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 16006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 17004, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Shadowgaler,1,0,3,24,16,57,49,16,0
58156,boss_FerretMarauder_Q1,3,Ferret Marauders are the moving food and weapon caches of the Ferret species. The Ferrets gather fresh food here and distribute old food. They become the centerpieces of attack during battles as well.  ,1,boss_ferretmarauder,95,,,Ferret Marauder,0,0,3,40,60,20,20,60,0
58157,Pagshearer,3,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Shearers are one of the most important Pags???hich usually start the procedures on their victims.,0,mon_pagshearer,1,,,Pag Shearer,1,5,1,1,1,4,3,1,0
58158,Sec_wolf_statue_mage,1,"Although originally created to defend the Royal Mausoleum, it has since shifted into a state that attacks anyone who enters.",0,mon_wolf_statue,102,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 76, ""Quantity_MIN"": 73}, {""Chance"": 6.66, ""Item"": 645181, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 680146, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": 685146, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Item"": 643866, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Vikaras Mage,1,5,1,32,21,74,64,21,0
58159,PagNurse_summon,1,"The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Pag Nurses are like this. 'It has to be alive to be tortured, doesn't it?'",0,mon_pagnurse,1,,,Pag Nurse,1,5,1,1,1,4,3,1,0
58160,PagEmitter_summon,1,The Pag are high ranking demons. Even other demons are frightened by their cruelty. They have been forced to come to our world by Giltine who listened to the complaints of all the demons that had been bullied by the Pag who had had Demon King Kartas covering for them. Not even Demon Gods know what the Pag Emitters have in their machinery.,0,mon_pagemitter,1,,,Pag Emitter,1,5,1,1,1,4,3,1,0
58161,GDB_boss_Prisoncutter,4,Violence and cruelty is normal in this place so it's a perfect place for demons. They enjoyed tortures and killings in the demon realm.,0,boss_prisoncutter,280,,,Blade Assassin Prison Cutter,1,0,3,85,57,199,171,57,0
58162,GDB_boss_Kerberos,3,"Compared to the goddesses, the demons either grow or create demons that protect their territories. According to a legend, Cerberus didn't have the form it now has.",2,boss_kerberos,280,,,"Cerberus, Guard Dog of Hell",1,0,3,85,57,199,171,57,0
58163,GD_digo,1,"It's hard for humans to look at it, but the Digo likes to race with other species or monsters.",4,mon_digo,280,,,Digo,1,5,0,85,57,199,171,57,0
58164,GD_Wendigo_archer,3,A monster with a habit of baiting and attacking humans.,2,mon_wendigo_archer,280,,,Wendigo Searcher,1,5,1,85,57,199,171,57,0
58165,GD_Harugal_blue,4,"Demons that follow Demon Lord Hauberk. They are still loyal to their lord even after he was ripped apart by Demon Lord Helgasercle. Harugal of this color enjoy hunting others. Of course, it is not because they require the food.",4,mon_harugal,280,,,Blue Harugal,1,5,2,85,57,199,171,57,0
58166,GDB_boss_Templeshooter,3,"The most dramatic change the Goblin society experienced on Medzio Diena was the appearances of strong creatures like the Templeshooter. However, they prioritize their individual benefits more than the Goblin tribe. Even if they serve others, there's a certain possibility that they have hidden purposes.",0,boss_templeshooter,285,,,Templeshooter,1,0,3,87,58,203,174,58,0
58167,GDB_boss_Abomination,3,"At first, they were created accidentally through the abuse of magic, but later malicious wizards and demons started creating them intentionally.",0,boss_abomination,285,,,Abomination,1,0,3,87,58,203,174,58,0
58168,GDB_boss_poata,3,Poata is trying to find chances to showoff to the demons to obtain more power from the monsters originated plants.,7,boss_poata,285,,,Poata,0,0,3,116,174,58,58,174,0
58169,GDB_boss_Kimeleech,1,"Kirmeleech sucks the blood of either monsters or demons since humans are too small for them. However, they do not attack humans, so it's actually not important whether they suck blood from humans or not.",7,boss_kimeleech,285,,,Kirmeleech,2,0,3,116,203,58,87,116,0
58170,GDB_boss_GiantWoodGoblin,3,An evil goblin summoned by the Vubbes. It sometimes appears even in areas where Vubbes are not found.,7,boss_giantwoodgoblin,285,,,Giant Wood Goblin,5,0,3,174,87,87,87,145,0
58171,GDB_boss_bebraspion,3,"Humans have attempted to tame these monsters before they grow, but only demons have succeeded in doing so.",5,boss_bebraspion,285,,,Bebraspion,0,0,3,116,174,58,58,174,0
58172,GDB_boss_Rocktortuga,4,"When Rocktortuga first appeared, many soldiers had difficulties retreating due to it's stubborness. As time went by, the weakness on its body was made known, but it's not easy to attack weakness of Rocktortuga.",1,boss_rocktortuga,285,,,Rocktortuga,4,0,3,188,87,87,101,116,0
58173,GDB_boss_Sequoia,3,"It was created to protect humans by Dievdirbys Master, but it has been the harmful monsters to change the characteristtics.",2,boss_sequoia_blue,285,,,Sequoia,5,0,3,174,87,87,87,145,0
58174,GDB_boss_salamander,3,"A monster that already existed before Medzio Diena. It used to have a liking towards humans in the past, but that feeling has faded away in the current times.",2,boss_salamander,285,,,Salamander,0,0,3,116,174,58,58,174,0
58175,GDB_boss_Iltiswort,1,The advantage can be found the powerful monsters are that many of them can't move to another place.,7,boss_iltiswort,285,,,Iltiswort,5,0,3,174,87,87,87,145,0
58176,GDB_boss_Devilglove,4,"Legend has it that this is an object of an ancient devil whose identity is unknown. According to that legend, even Giltine didn't want to fight against it.",0,boss_devilglove,285,,,Devilglove,4,0,3,188,87,87,101,116,0
58177,GDB_boss_Colimencia,1,"Initially, many people underestimated Colimencia, a strong Plant-type monster, since it was in a state of inactivity, but they received severe damage.",4,boss_colimencia,285,,,Colimencia,5,0,3,174,87,87,87,145,0
58178,GDB_boss_Denoptic,3,It is a monster from the demon realm that the Demon King Baiga uses. Baiga likes monsters that reports news from various worlds.,7,boss_denoptic,285,,,Denoptic,4,0,3,188,87,87,101,116,0
58179,GDB_boss_Mothstem,1,"It is fortunate that there aren't many cases that the host became a monster, but it's a difficult phenomenon to understand.",5,boss_mothstem,285,,,Mothstem,2,0,3,116,203,58,87,116,0
58180,GDB_boss_woodspirit_blue,3,"Each Woodspirit has various personalities. Unlike the outline color, there are various it such as solo play and demon's pawn. But, there are no Woodspirit which have a like to a human.",7,boss_woodspirit_blue,285,,,Blue Woodspirit,5,0,3,174,87,87,87,145,0
58181,GDB_boss_Fireload,1,This monster who betrayed Goddess Gabija can be called the heretic of the spirits.,2,boss_fireload,285,,,Fire Lord,1,0,3,87,58,203,174,58,0
58182,GDB_boss_yonazolem,4,The difference between a Zolem and a Golem is the movement with a spirit and not by magic.,1,boss_yonazolem,285,,,Yonazolem,4,0,3,188,87,87,101,116,0
58183,GDB_boss_Gaigalas,3,It is little ambiguous which types of lives become the source of Gaigalas. It is suspicious if they existed in our world.,1,boss_gaigalas,285,"[{""Chance"": 0.13, ""Item"": 640003, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.13, ""Item"": 640006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.13, ""Item"": 640009, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 644001, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Gaigalas,0,0,3,116,174,58,58,174,0
58184,GDB_boss_honeypin,3,"It became ever more difficult for Goddess Austeja to look over this task, and so this type of monsters started to appear.",7,m_boss_honeypin,285,,,Honeypin,2,0,3,116,203,58,87,116,0
58185,GDB_boss_MagBurk,4,Even the demons who caused Medzio Diena didn't know the Magburks around them would turn out like this.,2,boss_magburk,285,,,Magburk,4,0,3,188,87,87,101,116,0
58186,GDB_boss_Reaverpede,3,"When it succeeds in suppressing an opponent, it has the tendency to paralyze the opponent and suck the body fluid of the opponent at a slow pace. After it increases its size, it attacks small-sized opponents to relieve its aggression and not to fulfill its hunger.",7,boss_reaverpede,285,,,Reaverpede,2,0,3,116,203,58,87,116,0
58187,GDB_boss_Glackuman,4,"The Glackuman, who dreams of becoming a famous fighter, is only satisfied if he is dispatched to locations where a lot of fights are taking place.",6,boss_glackuman,285,,,Glackuman,4,0,3,188,87,87,101,116,0
58188,GDB_boss_durahan,2,"Dullahan was one of the ghosts that was known to the human world and there were some kinds among them that do not harm people that are not related to the resentment. But, as you know, Medzio Diena changed everything.",0,boss_durahan,285,,,Dullahan,1,0,3,87,58,203,174,58,0
58189,GDB_boss_Saltistter,4,"Basically, It was born in the cold region, after Medzio Diena, it is actively working around because spotted in many areas.",4,boss_saltistter,285,,,Saltistter,0,0,3,116,174,58,58,174,0
58190,GMB_boss_archon,4,Archon belongs to a high class in the demon realm and he is responsible for many things besides the battles.,2,boss_archon,285,,,Tempered Archon,4,0,3,188,87,87,101,116,0
58191,GMB_boss_GazingGolem,4,It is a monster from the demon realm that the Demon King Baiga uses. Baiga likes monsters that reports news from various worlds.,0,boss_gazing_golem,285,,,Warmed Up Gazing Golem,4,0,3,188,87,87,101,116,0
58192,GMB_boss_yonazolem,4,The difference between a Zolem and a Golem is the movement with a spirit and not by magic.,1,boss_yonazolem,285,,,Judder Yonazolem,4,0,3,188,87,87,101,116,0
58193,GMB_boss_minotaurs,3,"Minotaurs have existed since a long time ago, and besides the fact that one other species with wings came from it, they remain as violent as they were in the past.",2,boss_minotaurs,285,,,Excited Minotaur,1,0,3,87,58,203,174,58,0
58194,GMB_boss_MagBurk,4,Even the demons who caused Medzio Diena didn't know the Magburks around them would turn out like this.,2,boss_magburk,285,,,Fire Jar Magburk,4,0,3,188,87,87,101,116,0
58195,GMB_boss_Strongholder,3,The ones who were known as strong warriors in the demon realm stepped into our world because of Giltine's orders.,0,boss_strongholder,285,,,Impregnable Cyclops,1,0,3,87,58,203,174,58,0
58196,GMB_boss_spector_gh,2,"Ghosts that have been affected by demons may receive more power and rise in rank if they endure for 100 years. However, it may still look the same as a normal Rikaus.",0,boss_spector_gh,285,,,Pale Rikaus,1,0,3,87,58,203,174,58,0
58197,GMB_boss_ShadowGaoler,1,"Shadowgaler was originally a spirit, but it embraced the power of the demons on Medzio Diena.",0,boss_shadowgaoler,285,,,Thorned Shadowgaler,1,0,3,87,58,203,174,58,0
58198,GM_flight_hope,3,A sad monster that can't fly.,2,mon_flight_hope,285,,,Phyracon,5,5,1,174,87,87,87,145,0
58199,GM_slime_elite_green,1,"Although slimes are similar in appearance, they vary in species due to differences between the materials they originated from.",7,mon_slime_elite_earth,285,,,Green Large Slime,4,5,1,188,87,87,101,116,0
58200,GM_tower_of_firepuppet,1,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",0,mon_tower_of_firepuppet,285,,,Shaman Doll,4,5,0,188,87,87,101,116,0
58201,GM_flask,4,A monster variant that comes from a wizard's belongings. It is resistive to its original use.,2,mon_flask,285,,,Flask,4,5,0,188,87,87,101,116,0
58202,GM_Fire_Dragon_purple,3,These were originally from our world but became scarce after migrating to the demonic world. Their numbers have been increasing lately. Those that have been affected by ghosts may turn black.,0,mon_fire_dragon_purple,285,,,Black Drake,0,5,1,116,174,58,58,174,0
58203,boss_Zawra_Q1,1,"Demon Lord Zaura is a war aficionado and only kneels to stronger opponents. However, he still looks down on them if they are not a type of warrior demon. For instance, Zaura believes that Demon Lord Baiga is weaker because Baiga does not kill the minions of other demon lords for fun. The one exception to this attitude is Giltine. ",0,boss_zawra,103,"[{""Chance"": 10.0, ""Item"": 101116, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 121111, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 141116, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 13009, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 161116, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 181111, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 16008, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 17006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 10.0, ""Item"": 18002, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,"Zaura, Empowered by Giltine",1,0,3,32,21,75,64,21,0
58204,beeteros_blue,4,It is simple and effective for Beeteros to camouflage. Please do not touch the swaying leaf as it can stab you.,0,mon_beeteros_blue,59,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 49, ""Quantity_MIN"": 47}, {""Chance"": 1.34, ""Item"": 521107, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Blue Beeteros,2,5,1,25,44,12,19,25,0
58205,truffle_blue,3,A monster that hates humans for unknown reasons. It will pick attacking humans over surviving or feeding. Truffle of this color loves to eat fungi from their own bodies.,0,mon_truffle_blue,60,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 22, ""Quantity_MIN"": 21}, {""Chance"": 0.6, ""Item"": 181106, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": 30033, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Blue Truffle,0,5,0,26,39,13,13,39,0
58206,chupacabra_green,3,Chupacabras appear simultaneously in various places and are threatening many lives and crops.,0,mon_chupacabra_green,64,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 44, ""Quantity_MIN"": 42}, {""Chance"": 0.6, ""Item"": 161108, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Corrupt Chupacabra,0,5,0,27,41,13,13,41,0
58207,operor_blue,3,"Operor are monsters that are unusually close to their original form, but have had their aggressiveness and violent tendencies enhanced. They have minuscule hairs.",7,mon_operor_blue,64,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 22, ""Quantity_MIN"": 21}, {""Chance"": 0.6, ""Item"": 241103, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.34, ""Item"": 601129, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Blue Operor,2,5,0,27,48,13,20,27,0
58208,Spector_gh_red,2,Ghosts affected by demons often change their appearance in a way similar to this.,5,mon_spector_gh_red,60,"[{""Chance"": 80.0, ""Item"": -1, ""Quantity_MAX"": 49, ""Quantity_MIN"": 47}, {""Chance"": 1.34, ""Item"": 531107, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",,Red Apparition,1,5,1,19,13,45,39,13,0
58209,boss_hydra_Q1,3,"Before Medzio Diena, encounters humans rarely encountered Hydras, but when they did, the Hydras were an opponent difficult to face. They are no longer imortal, however, so anyone competent enough should be able to hunt one.",4,boss_hydra,70,"[{""Chance"": 0.0, ""Item"": -1, ""Quantity_MAX"": 1, ""Quantity_MIN"": 1}]",,Tyronas Hydra,4,0,3,48,22,22,26,30,0
58210,GR_Infroholder_bow,3,The Infro Holder is one of the many mutations caused by the appearance of demons. Individual characteristics are becoming much more apparent after Medzio Diena. All Infro Holder colors are based on which demons they are affected by.,0,mon_infroholder_bow,335,,,Infro Holder Archer,1,5,1,102,68,237,204,68,0
58211,GR_Spector_Gh,2,Ghosts affected by demons often change their appearance in a way similar to this. Ghosts of this color have are said to have had complexes when they were living.,5,mon_spector_gh,335,,,Green Apparition,1,5,1,102,68,237,204,68,0
58212,GR_Egnome,4,"Egnomes carry a stern look. The more stern it looks, the more powerful it is.",5,mon_egnome,335,,,Egnome,4,5,2,221,102,102,118,136,0
58213,GR_colitile,1,"They consume either small animals or insects. Nevertheless, they show hostility to the animals that are bigger than them, so anyone who encounters with them should be careful.",5,mon_colitile,335,,,Colitile,1,5,0,102,68,237,204,68,0
58214,GR_Pawndel,3,The sister of Pawnd. Carries a scythe that is much taller than itself. It's name depends on where and what it is born of.,0,mon_pawndel,335,,,Pawndel,1,5,1,102,68,237,204,68,0
58215,GR_Corylus,4,"The Corylus is a mutant hybrid between plants, animals and minerals.",0,mon_corylus,285,,,Corylus,4,5,1,188,87,87,101,116,0
58216,GR_pawnd,3,A soldier that makes up the army of the demons.,0,mon_pawnd,335,,,Pawnd,1,5,1,102,68,237,204,68,0
58217,GR_Galok,3,Galok is a monster who command workers in the demon realm.,0,mon_galok,285,,,Galok,1,5,2,87,58,203,174,58,0
58218,GR_New_desmodus,3,A popular theory is that you have to be a demon to use this messenger.,0,mon_new_desmodus,335,,,Desmodus,1,5,0,102,68,237,204,68,0
58219,GR_Glizardon,3,"When the demons found Glizardons, they immediately subjugated them into minions. Glizardons that aren't minions are still dangerous to humans. ",0,mon_glizardon,335,,,Glizardon,0,5,2,136,204,68,68,204,0
